Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,facilityType,Post Generator Interconnection Agreement Status,Interconnection Approval Date,inService,giaToExec,studyCycle,studyGroup,studyPhase,svcType,dp1ErisMw,dp1NrisMw,dp2ErisMw,dp2NrisMw,sisPhase1
J2024,,,Hardin,TX,Cypress 230 kV,"ENTERGY TEXAS, INC. ETTO",Battery Storage,0.0,0.0,0.0,2021-08-13T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Battery Storage,Not Started,,2025-01-01T05:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2025,,,St. James,LA,Vacherie 230 kV,"ENTERGY LOUISIANA, LLC ELTO",Solar,95.0,95.0,95.0,2021-08-16T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-10-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2033,,,Clay,IL,7XENIA    - 7MTVERNW 345.0kV,AMEREN ILLINOIS,Solar,200.0,200.0,200.0,2021-08-26T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-04-15T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,200.0,200.0,200.0,200.0,
J2048,,,Benton,IN,GOODLAND - MORRISON DITCH 138.0kV,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Wind,100.0,100.0,100.0,2022-03-25T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-09-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,100.0,100.0,100.0,0.0,
J2034,,,Lafourche,LA,Thibodaux,"ENTERGY LOUISIANA, LLC ELTO",Battery Storage,0.0,0.0,0.0,2022-04-05T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Battery Storage,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2045,,,Newton,IN,Goodland 138 kV,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Battery Storage,50.0,50.0,50.0,2022-03-28T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2024-09-30T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,50.0,50.0,50.0,50.0,
J2046,,,Wabash,IN,"Miami Wabash - Mier 138 kV (40.723889, -85.812019)","DUKE ENERGY INDIANA, LLC CIN",Solar,200.0,200.0,200.0,2021-08-16T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-10-30T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2047,,,DeSoto,MS,Robinsonville 230 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,199.0,199.0,199.0,2021-08-12T04:00:00+00:00,Done,,,,,Photovoltaic,Not Started,,2024-12-01T05:00:00+00:00,,DPP-2021,South,Phase 3,ERIS,199.0,0.0,199.0,0.0,
J2000,,,Montgomery,IN,Frankfort to Cayuga 230kV,"DUKE ENERGY INDIANA, LLC CIN",Solar,150.0,150.0,150.0,2021-08-10T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2002,,,Washington,IA,SUB T HASKINS,MIDAMERICAN ENERGY CO. MEC,Solar,200.0,200.0,200.0,2021-08-13T04:00:00+00:00,Active,2027-05-13T04:00:00+00:00,,,,Photovoltaic,Not Started,,2024-03-13T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,200.0,200.0,200.0,200.0,
J2003,,,Deuel,SD,Astoria 345kV,OTTER TAIL POWER COMPANY OTP,Solar,150.0,150.0,150.0,2021-08-26T04:00:00+00:00,Withdrawn,,2023-10-10T04:00:00+00:00,,,Photovoltaic,Not Started,,2026-10-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2007,,,Lonoke,AR,Genpower Keo 500kV,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,150.0,150.0,150.0,2021-08-26T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Battery Storage,Not Started,,2025-10-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2016,,,Daviess,KY,F.B Culley to Northeast,SOUTHERN INDIANA GAS & ELECTRIC COMPANY D/B/A CENTERPOINT ENERGY INDIANA SOUTH,Battery Storage,100.0,100.0,100.0,2022-03-23T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Battery Storage,Not Started,,2025-10-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2035,,,Lafourche,LA,Thibodaux,"ENTERGY LOUISIANA, LLC ELTO",Solar,200.0,200.0,200.0,2022-04-05T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2036,,,Cumberland,IL,Hutsonville - Neoga 138 kV,AMEREN ILLINOIS,Battery Storage,0.0,0.0,0.0,2022-04-05T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2023-08-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2038,,,Montgomery,IN,Kokomo Webster St.  - Walton 230.0kV,"DUKE ENERGY INDIANA, LLC CIN",Wind,300.0,300.0,300.0,2021-08-26T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Wind Turbine,Not Started,,2024-04-15T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,250.0,250.0,0.0,0.0,
J2053,,,Redwood,MN,Cedar Mountain - Lyon County 345.0kV,GREAT RIVER ENERGY,Wind,151.47,151.47,151.47,2021-08-17T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-08-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,151.47,122.0,151.47,122.0,
J2054,,,Freeborn,MN,Freeborn,ITC MIDWEST,Wind,67.0,67.0,67.0,2021-08-13T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Wind Turbine,Not Started,,2024-06-30T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,67.0,67.0,0.0,0.0,
J2059,,,Tippecanoe,IN,Springboro - Lafayette 138 kV,"DUKE ENERGY INDIANA, LLC CIN",Battery Storage,0.0,0.0,0.0,2022-03-18T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Battery Storage,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2060,,,Tippecanoe,IN,Springboro - Lafayette 138 kV,"DUKE ENERGY INDIANA, LLC CIN",Solar,170.0,170.0,170.0,2021-08-16T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Photovoltaic,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,120.0,120.0,0.0,0.0,
J2061,,,Saginaw,MI,MURPHY,METC,Solar,200.0,200.0,200.0,2021-08-12T04:00:00+00:00,Active,2028-11-24T05:00:00+00:00,,,,Photovoltaic,Not Started,,2024-10-30T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,200.0,200.0,200.0,200.0,
J2062,,,Columbia,WI,Columbia 345 kV,AMERICAN TRANSMISSION COMPANY,Solar,100.0,100.0,100.0,2021-08-16T04:00:00+00:00,Withdrawn,,2023-06-05T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-04-01T04:00:00+00:00,,DPP-2021,East (ATC),Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2023,,,Amite,MS,Gloster to Liberty 138 kV,"ENTERGY MISSISSIPPI, LLC. EMTO",Solar,94.1,94.1,94.1,2021-08-26T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-04-15T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2026,,,Gratiot,MI,REGAL,ITC,Battery Storage,100.0,100.0,100.0,2021-11-15T05:00:00+00:00,Active,2027-12-02T05:00:00+00:00,,,,Battery Storage,Not Started,,2022-12-02T05:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,100.0,100.0,100.0,100.0,
J2028,,,Crittenden,AR,Kuhn Rd to Parkin,"ENTERGY ARKANSAS, LLC EATO",Solar,250.0,250.0,250.0,2021-08-10T04:00:00+00:00,Withdrawn,,2025-03-07T05:00:00+00:00,,,Photovoltaic,Not Started,,2024-05-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,250.0,0.0,0.0,0.0,
J2029,,,Marquette,MI,Perch Lake,AMERICAN TRANSMISSION COMPANY,Solar,62.5,62.5,62.5,2021-11-30T05:00:00+00:00,Active,2027-09-01T04:00:00+00:00,,,,Photovoltaic,Not Started,,2024-09-01T04:00:00+00:00,,DPP-2021,East (ATC),Phase 3,NRIS,62.5,62.5,62.5,62.5,
J2039,,,Sangamon,IL,Meredosia to Ipava 345 kV,AMEREN TRANSMISSION COMPANY OF ILLINOIS,Hybrid,400.0,400.0,400.0,2021-08-26T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Wind/Battery,Not Started,,2024-04-15T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2040,,,Dickinson,IA,"Lakefield - Obrien Co 345 kV (43.497803, -95.318336)",MIDAMERICAN ENERGY CO. MEC,Wind,150.0,150.0,150.0,2021-08-03T04:00:00+00:00,Withdrawn,,2025-10-15T04:00:00+00:00,,,Wind Turbine,Not Started,,2024-11-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,150.0,150.0,0.0,0.0,
J2041,,,Jefferson,TX,Amelia North substation,"ENTERGY TEXAS, INC. ETTO",Hybrid,200.0,200.0,200.0,2021-08-12T04:00:00+00:00,Withdrawn,,2025-03-07T05:00:00+00:00,,,Solar/Battery,Not Started,,2025-09-01T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,150.0,150.0,0.0,0.0,
J2042,,,Morehouse,LA,CROSSETT NORTH - BEEKMAN 115.0kV,"ENTERGY LOUISIANA, LLC ELTO",Battery Storage,0.0,0.0,0.0,2021-11-30T05:00:00+00:00,Withdrawn,,2025-03-07T05:00:00+00:00,,,Battery Storage,Not Started,,2025-01-01T05:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2043,,,Callaway,MO,Overton - McCredie 345kV,AMEREN ILLINOIS,Solar,300.0,300.0,300.0,2022-04-05T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Photovoltaic,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,300.0,300.0,0.0,0.0,
J2044,,,Newton,IN,Goodland 138 kV Substation,NORTHERN INDIANA PUBLIC SERVICE COMPANY LLC NIPS,Solar,100.0,100.0,100.0,2022-03-29T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-09-30T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,100.0,100.0,100.0,100.0,
J2049,,,Shelby,IL,Other_,AMEREN ILLINOIS,Wind,200.0,200.0,200.0,2022-03-25T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-09-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,200.0,200.0,200.0,0.0,
J2050,,,Macon,MO,Thomas Hill-Adair-1 161kV,AMEREN MISSOURI,Solar,208.43,208.43,208.43,2022-03-28T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-10-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,208.43,208.43,208.43,208.43,
J2051,,,Mississippi,AR,161 kV line tap of DELL EAST to Blytheville,"ENTERGY ARKANSAS, LLC EATO",Battery Storage,50.0,50.0,50.0,2021-11-23T05:00:00+00:00,Withdrawn,,2023-11-10T05:00:00+00:00,,,Battery Storage,Not Started,,2024-10-30T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2052,,,Callaway,MO,Overton - McCredie 345kV,AMEREN MISSOURI,Battery Storage,0.0,0.0,0.0,2022-04-05T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Battery Storage,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2065,,,Pipestone,MN,Buffalo Ridge to Pipestone 115kV,NORTHERN STATES POWER COMPANY,Solar,200.0,200.0,200.0,2021-07-14T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-11-30T05:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,200.0,200.0,0.0,0.0,
J2066,,,Henry,IA,Denmark,ITC MIDWEST,Battery Storage,100.0,100.0,100.0,2021-08-17T04:00:00+00:00,Active,,,,,Battery Storage,Not Started,,2022-12-02T05:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,100.0,100.0,100.0,100.0,
J2068,,,Pierce,WI,Herbert 69 kV Substation,NORTHERN STATES POWER COMPANY,Solar,75.0,75.0,75.0,2021-07-19T04:00:00+00:00,Withdrawn,,2026-05-20T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-11-30T05:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,75.0,75.0,75.0,75.0,
J2071,,,Hardin,TX,RYE CO - CYPRESS 138.0kV,"ENTERGY TEXAS, INC. ETTO",Solar,198.0,198.0,198.0,2021-09-14T04:00:00+00:00,Done,2028-12-01T05:00:00+00:00,,,,Photovoltaic,Not Started,,2024-10-31T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,198.0,0.0,198.0,0.0,
J2056,,,Lenawee,MI,Morocco to Beecher 138 kV line,METC,Hybrid,200.0,200.0,200.0,2021-08-12T04:00:00+00:00,Withdrawn,,2025-03-03T05:00:00+00:00,,,Solar/Battery,Not Started,,2025-12-31T05:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,110.0,110.0,0.0,0.0,
J2057,,,Montcalm,MI,Nelson Road to Kenowa 345 kV line,METC,Hybrid,100.0,100.0,100.0,2021-08-25T04:00:00+00:00,Withdrawn,2029-04-15T04:00:00+00:00,2026-03-23T04:00:00+00:00,,,Solar/Battery,Under Construction,,2024-04-15T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,100.0,100.0,100.0,100.0,
J2055,,,Sheboygan,WI,Edgewater,AMERICAN TRANSMISSION COMPANY,Solar,100.0,100.0,100.0,2021-08-13T04:00:00+00:00,Active,2026-06-26T04:00:00+00:00,,,,Photovoltaic,Not Started,,2025-06-30T04:00:00+00:00,,DPP-2021,East (ATC),Phase 3,NRIS,100.0,100.0,100.0,100.0,
J2064,,,Jackson,MI,Tompkins 138 kV,METC,Battery Storage,100.0,100.0,100.0,2021-11-08T05:00:00+00:00,Active,2026-11-04T05:00:00+00:00,,,,Battery Storage,Not Started,,2024-10-07T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,100.0,100.0,100.0,100.0,
J2069,,,Montcalm,MI,EUREKA - VESTABURG 138.0kV,ITC,Hybrid,100.0,100.0,100.0,2021-11-30T05:00:00+00:00,Active,2027-06-07T04:00:00+00:00,,,,Solar/Battery,Not Started,,2024-09-01T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,100.0,100.0,100.0,100.0,
J2070,,,St. Croix,WI,Three Lakes - Pine Lake 115 kV,NORTHERN STATES POWER COMPANY,Solar,100.0,100.0,100.0,2021-10-18T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-09-30T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,100.0,100.0,0.0,0.0,
J2063,,,Knox,IN,Wheatland 345kV Substation,"DUKE ENERGY INDIANA, LLC CIN",Solar,100.0,100.0,100.0,2021-08-12T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Photovoltaic,Not Started,,2024-07-30T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,100.0,100.0,0.0,0.0,
J2073,,,Ohio,KY,345 kV Wilson Substation,BIG RIVERS ELECTRIC CORPORATION BREC,Hybrid,91.53,91.53,91.53,2021-11-29T05:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Solar/Battery,Not Started,,2024-10-15T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,91.53,91.53,0.0,0.0,
J2077,,,Livingston,LA,Independence (6INDEPD),"ENTERGY LOUISIANA, LLC ELTO",Solar,150.0,150.0,150.0,2021-12-10T05:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-04-30T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2078,,,Story,IA,Fernald,ITC MIDWEST,Solar,200.0,200.0,200.0,2021-08-13T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2025-06-30T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,200.0,200.0,200.0,200.0,
J2079,,,Hancock,IA,Lime Creek 161 kV,ITC MIDWEST,Wind,150.0,150.0,150.0,2021-08-06T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Wind Turbine,Not Started,,2024-10-31T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS-Only,0.0,150.0,0.0,0.0,
J2086,,,Barnes,ND,Buffalo 345 kV,OTTER TAIL POWER COMPANY OTP,Solar,500.0,500.0,500.0,2021-08-09T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2025-03-31T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,500.0,500.0,0.0,0.0,
J2087,,,Renville,MN,FRANKLIN,NORTHERN STATES POWER COMPANY,Solar,125.0,125.0,125.0,2025-08-19T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-11-30T05:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,125.0,125.0,125.0,125.0,
J2093,,,Crittenden,AR,West Memphis to Hughes 161 kV Line Tap,"ENTERGY ARKANSAS, LLC EATO",Solar,144.0,144.0,144.0,2021-12-21T05:00:00+00:00,Withdrawn,,2025-03-07T05:00:00+00:00,,,Photovoltaic,Not Started,,2024-10-31T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,144.0,0.0,0.0,0.0,
J2094,,,Sargent,ND,Forman 230 kV Substation,OTTER TAIL POWER COMPANY OTP,Battery Storage,100.0,100.0,100.0,2021-08-03T04:00:00+00:00,Withdrawn,,2023-10-10T04:00:00+00:00,,,Battery Storage,Not Started,,2022-11-30T05:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2097,,,Morton,ND,Tri-County 230 kV Substation,MINNESOTA POWER INC.,Wind,100.0,100.0,100.0,2021-08-25T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2025-05-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,100.0,100.0,100.0,100.0,
J2074,,,Outagamie,WI,Werner West 138 kV,AMERICAN TRANSMISSION COMPANY,Battery Storage,100.0,100.0,100.0,2021-10-18T04:00:00+00:00,Withdrawn,,2024-10-01T04:00:00+00:00,,,Battery Storage,Not Started,,2024-09-30T04:00:00+00:00,,DPP-2021,East (ATC),Phase 3,NRIS,75.0,75.0,0.0,0.0,
J2084,,,Emmons,ND,Linton NW (not in power flow case yet),MONTANA-DAKOTA UTILITIES CO.MDU,Solar,45.0,45.0,45.0,2021-11-01T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-11-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,45.0,45.0,0.0,0.0,
J2085,,,Emmons,ND,Linton NW 115 kV (radial to Wishek 115 kV),MONTANA-DAKOTA UTILITIES CO.MDU,Solar,40.0,40.0,40.0,2021-11-01T04:00:00+00:00,Withdrawn,,2025-10-27T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-11-01T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,40.0,40.0,0.0,0.0,
J2090,,,Crittenden,AR,161 kV  Parkin to Kuhn RoadLine Tap,"ENTERGY ARKANSAS, LLC EATO",Solar,300.0,300.0,300.0,2022-07-13T04:00:00+00:00,Withdrawn,,2023-11-07T05:00:00+00:00,,,Photovoltaic,Not Started,,2026-10-31T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2091,,,DeSoto,MS,TWINKLETOWN 230 KV,"ENTERGY MISSISSIPPI, LLC. EMTO",Battery Storage,250.0,250.0,250.0,2022-01-11T05:00:00+00:00,Done,,,,,Battery Storage,Not Started,,2025-02-22T05:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,250.0,250.0,250.0,130.0,
J2095,,,Tama,IA,Belle Plaine Junction to Toledo Transmission,ITC MIDWEST,Battery Storage,212.0,212.0,212.0,2021-08-26T04:00:00+00:00,Withdrawn,,2023-10-10T04:00:00+00:00,,,Battery Storage,Not Started,,2024-04-15T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2260,,,Presque Isle,MI,PORT CALCITE - RIGGSVILLE 138.0kV,METC,Wind,251.5,251.5,251.5,2021-10-07T04:00:00+00:00,Active,,,,,Wind Turbine,Not Started,,2023-07-31T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,149.24,149.24,149.24,0.0,
J2264,,,Prairie,AR,Desarc(A) (500kV) -Griffithville(B) (500kV),"ENTERGY ARKANSAS, LLC EATO",Solar,88.0,88.0,88.0,2021-10-11T04:00:00+00:00,Withdrawn,,2023-10-25T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-02-02T05:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,0.0,0.0,0.0,0.0,
J2265,,,Bollinger,MO,St. Francois (Bus #345773) - Lutesville (Bus #344974) 345 kV Line,AMEREN MISSOURI,Hybrid,200.0,200.0,200.0,2025-07-16T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2024-02-15T05:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,200.0,200.0,200.0,200.0,
J2266,,,Edgar,IL,7KANSAS   - 08SUGCRK 345.0kV,AMEREN ILLINOIS,Hybrid,175.0,175.0,175.0,2025-06-09T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2025-03-31T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,175.0,175.0,175.0,175.0,
J2268,,,Linn,IA,Duane Arnold,ITC MIDWEST,Solar,400.0,400.0,400.0,2021-08-11T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-10-30T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,370.0,370.0,370.0,370.0,
J2269,,,Fountain,IN,Veedersburg West - Lafayette 230kV,"DUKE ENERGY INDIANA, LLC CIN",Solar,300.0,300.0,300.0,2022-06-14T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Photovoltaic,Not Started,,2024-08-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2273,,,Clinton,IL,Tabor,AMEREN ILLINOIS,Hybrid,175.0,175.0,175.0,2025-07-03T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2024-03-31T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,175.0,175.0,175.0,175.0,
J2274,,,Lincoln,MO,Pike - Troy 161kV,AMEREN MISSOURI,Hybrid,170.0,170.0,170.0,2021-07-21T04:00:00+00:00,Withdrawn,,2025-12-18T05:00:00+00:00,,,Solar/Battery,Not Started,,2024-10-01T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,170.0,104.0,0.0,0.0,
J2098,,,Calhoun,MI,BATTLE CREEK - ONEIDA 345.0kV,METC,Solar,309.0,309.0,309.0,2021-08-22T04:00:00+00:00,Active,2026-01-31T05:00:00+00:00,,,,Photovoltaic,Not Started,,2025-03-31T04:00:00+00:00,,DPP-2021,East (ITC),Phase 3,NRIS,309.0,309.0,309.0,309.0,
J2258,,,Adams,IL,East Quincy-Fishhook 138kV,AMEREN ILLINOIS,Solar,175.0,175.0,175.0,2022-03-28T04:00:00+00:00,Active,,,,,Photovoltaic,Not Started,,2024-05-31T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,175.0,175.0,175.0,175.0,
J2075,,,Liberty,TX,China (Bus# 334204) to Sheco Batiste Creek (Bus# 334240),"ENTERGY TEXAS, INC. ETTO",Solar,200.0,200.0,200.0,2021-08-27T04:00:00+00:00,Done,2028-05-30T04:00:00+00:00,,,,Photovoltaic,Not Started,,2024-10-04T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,200.0,200.0,200.0,0.0,
J2088,,,Lee,AR,WEST MEMPHIS EHV - KEO EHV 500 kV (854.0),"ENTERGY ARKANSAS, LLC EATO",Solar,400.0,400.0,400.0,2022-07-13T04:00:00+00:00,Done,2027-10-31T04:00:00+00:00,,,,Photovoltaic,Not Started,,2024-10-31T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,400.0,400.0,400.0,0.0,
J2092,,,Wright,MN,Dickinson Sub,GREAT RIVER ENERGY,Wind,100.0,100.0,100.0,2021-08-12T04:00:00+00:00,Withdrawn,,2023-10-10T04:00:00+00:00,,,Wind Turbine,Not Started,,2025-10-31T04:00:00+00:00,,DPP-2021,West,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2261,,,Jackson,AR,INDEPENDENCE-ISES - POWERLINE ROAD 500.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,625.0,625.0,625.0,2021-10-11T04:00:00+00:00,Done,2028-09-01T04:00:00+00:00,,,,Photovoltaic,Not Started,,2029-07-20T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,652.0,652.0,625.0,0.0,
J2267,,,Williamson,IL,345 kV Crab Orchard Substation,AMEREN ILLINOIS,Hybrid,250.0,250.0,250.0,2022-03-24T04:00:00+00:00,Active,,,,,Solar/Battery,Not Started,,2025-03-31T04:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,250.0,250.0,225.0,225.0,
J2278,,,Edgar,IL,Other_,AMEREN ILLINOIS,Hybrid,60.0,60.0,60.0,2022-03-28T04:00:00+00:00,Withdrawn,,2024-10-08T04:00:00+00:00,,,Solar/Battery,Not Started,,2025-11-30T05:00:00+00:00,,DPP-2021,Central,Phase 2,NRIS,0.0,0.0,0.0,0.0,
J2262,,,Jackson,AR,INDEPENDENCE-ISES - POWERLINE ROAD 500.0kV,"ENTERGY ARKANSAS, LLC EATO",Solar,625.0,625.0,625.0,2021-10-11T04:00:00+00:00,Done,2028-09-28T04:00:00+00:00,,,,Photovoltaic,Not Started,,2029-07-20T04:00:00+00:00,,DPP-2021,South,Phase 3,NRIS,652.0,652.0,625.0,0.0,
